male,jonboz
male,jondada
male,jondaroz
male,jondo'st
male,jondor
male,jondulla
male,jonfayz
male,jong'il
male,jongo'zi
male,jonhaydar
male,jonibek
male,jonim
male,jonimqul
male,joniqul
male,joniqurbon
male,jonjo'ra
male,jonkeldi
male,jonlar
male,jonmamat
male,jonmat
male,jonmirza
male,jonmuhammad
male,jonmurod
male,jonnazar
male,jonnisor
male,jonniyoz
male,jonodil
male,jonomon
male,jononqul
male,jonparvar
male,jonqarash
male,jonqo'zi
male,jonqobil
male,jonqora
male,jonqori
male,jonqul
male,jonquvvat
male,jonsaid
male,jonsevar
male,jonsho
male,jonsihat
male,jonsuvor
male,jonsuyar
male,jontemir
male,jonto'ra
male,jontosh
male,jontoy
male,jontur
male,jonturdi
male,jonuzoq
male,jonvafo
male,jonvor
male,jonxo'roz
male,jonyigit
male,jonzamon
male,jovid
male,jovmard
male,jovqa
male,jovqash
male,jovun
male,jozib
male,jozilboy
male,juban
male,juma
male,jumaali
male,jumaberdi
male,jumadavlat
male,jumadulla
male,jumadurdi
male,jumakeldi
male,jumamengli
male,jumamurod
male,juman
male,jumanafas
male,jumanali
male,jumanazar
male,jumaniyor
male,jumaniyoz
male,jumankeldi
male,jumanqul
male,jumantoy
male,jumaqilich
male,jumaqo'zi
male,jumaqora
male,jumaqul
male,jumaqurbon
male,jumarajab
male,jumarasul
male,jumasafar
male,jumasaid
male,jumash
male,jumasoat
male,jumat
male,jumatosh
male,jumatoy
male,jumaturdi
male,jumatursun
male,jumavali
male,jumaxalil
male,jumaxo'ja
male,jumaxon
male,jumayor
male,junayd
male,junaydulla
male,junayiddin
male,jur'at
male,juvonbaxt
male,juvonmardi
male,juvonsher
male,dabir
male,dada
male,dadaahmad
male,dadaali
male,dadaasal
male,dadaberdi
male,dadaboy
male,dadafarid
male,dadajon
male,dadakeldi
male,dadamat
male,dadamirza
male,dadamuhammad
male,dadamurod
male,dadan
male,dadanazar
male,dadaortiq
male,dadaqo'zi
male,dadaqobil
male,dadaqul
male,dadaqurbon
male,dadasardor
male,dadash
male,dadasharif
male,dadashaydo
male,dadashayx
male,dadavali
male,dadaxo'ja
male,dadaxol
male,dadaxon
male,dadayo'ldosh
male,dadil
male,dagar
male,dahaboy
male,dahriboy
male,dala
male,dalan
male,dalboy
male,dalg'in
male,dali
male,dalir
male,dalli
male,dam
male,damavboy
male,damin
male,damir
male,damirali
male,danak
male,dangal
male,darbeshmuhammad
male,darboy
male,darig'
male,darjon
male,darkor
male,darmonqul
male,darosat
male,darrov
male,darvesh
male,darveshali
male,darveshmirza
male,darxon
male,darxonmirza
male,darxonxo'ja
male,daryoboy
male,daryoqul
male,dashna
male,dashtboy
male,dasturboy
male,dastyor
male,davboy
male,davjon
male,davkan
male,davkar
male,davlat
male,davlatafzo
male,davlatali
male,davlatbaxt
male,davlatberdi
male,davlatboqdi
male,davlatdiyor
male,davlatjon
male,davlatkarim
male,davlatkeldi
male,davlatmamat
male,davlatmand
male,davlatmirza
male,davlatmuhammad
male,davlatmurod
male,davlatnafas
male,davlatnazar
male,davlatniso
male,davlatniyoz
male,davlato'roz
male,davlatomon
male,davlatqadam
male,davlatqilich
male,davlatqul
male,davlatqurbon
male,davlatsho
male,davlatshoh
male,davlatsihat
male,davlatturdi
male,davlatxo'ja
male,davlatxon
male,davlatyor
male,davlatyoz
male,davlatyusuf
male,davqora
male,davrboy
male,davron
male,davronali
male,davronkeldi
male,davronqul
male,davronxo'ja
male,davrqul
male,davxon
male,dayovboy
male,dayyor
male,dehqon
male,dehqonali
male,dehqonbo'l
male,dehqonbola
male,dehqonqul
male,dehqonxo'ja
male,dengiz
male,dengizboy
male,denov
male,devdil
male,devloh
male,devlohchi
male,devman
male,devon
male,devonboy
male,devonmamat
male,devonmuhammad
male,devonqul
male,devonxo'ja
male,devor
male,digar
male,dil
male,dilbarali
male,dilbarbek
male,dilbashir
male,dildorali
male,dildorbek
male,dilli
male,dilmon
male,dilmurod
male,dilnazar
male,dilnazir
male,dilniyoz
male,dilovarxo'ja
male,dilshod
male,dilxon
male,dinahmad
male,dinali
male,fadl
male,fahmiddin
male,faiz
male,fano
male,fanoali
male,fanohiddin
male,fanoulla
male,faqir
male,faqirali
male,faqiriddin
male,dinasl
male,dinislom
male,dinmamat
male,dinmat
male,dinmuhammad
male,dinmurod
male,dinor
male,dinsho
male,dinulla
male,diyonat
male,diyor
male,do'g'ma
male,do'g'macha
male,do'g'matoy
male,do'lanboy
male,do'lbor
male,do'lboy
male,do'lchi
male,do'li
male,do'lmon
male,do'lob
male,do'lta
male,do'ltoy
male,do'ngboy
male,do'nmas
male,do'non
male,do'nonmirza
male,do'rmon
male,do'rmonxo'ja
male,do'san
male,do'sat
male,do'sboy
male,do'sim
male,do'smat
male,do'st
male,do'stali
male,faqirmuhammad
male,faqirulla
male,farahmand
male,faraj
male,farajulla
male,faraz
male,farbud
male,fardis
male,farfi
male,farhid
male,farid
male,farididdin
male,faridulla
male,faridxo'ja
male,farmad
male,farmon
male,farmonqul
male,farmonxo'ja
male,farobiy
male,farodis
male,farohiddin
male,faromarz
male,farroh
male,farruh
male,farrux
male,farruxbaxt
male,farruxfol
male,farruxzod
male,faruq
male,farvardin
male,farxiddin
male,farxundaxol
male,faryob
male,faryod
male,farzali
male,farzi
male,farziddin
male,farzinxon
male,farzulla
male,fasih
male,do'stberdi
male,do'stbo'l
male,do'stdor
male,do'sti
male,do'stim
male,do'stiyor
male,do'stkeldi
male,do'stmamat
male,do'stmir
male,do'stmirza
male,do'stmuhammad
male,do'stmulla
male,do'stmurod
male,do'stnazar
male,do'stniyoz
male,do'stnoz
male,do'stqobil
male,do'stqor
male,do'stqora
male,do'stqul
male,do'stquvvat
male,do'styor
male,dodali
male,dodar
male,dodbaxsh
male,dodboy
male,dodgar
male,dodho
male,dodmuhammad
male,dodvand
male,dodvor
male,dodxudo
male,dohiy
male,dolchin
male,doliboy
male,dolim
male,fasihiddin
male,fasl
male,fasliddin
male,fath
male,fathali
male,fathi
male,fathiddin
male,fathmuhammad
male,fathulla
male,fathxon
male,fattoh
male,fattohqo'zi
male,fatulla
male,favqiya
male,favzi
male,faxir
male,faxri
male,faxridavla
male,faxriddin
male,faxriislom
male,fayaz
male,fayoz
male,fayoziddin
male,fayyoz
male,fayz
male,fayzahmad
male,fayzali
male,fayzi
male,fayziddin
male,fayziislom
male,fayzikarim
male,fayzimamat
male,fayzimat
male,fayzimuhammad
male,fayzimurod
male,fayzinabi
male,fayziqul
male,fayzirahmon
male,ka'ba
male,domlajon
male,doni
male,doniislom
male,doniqul
male,donish
male,donishmand
male,doniyor
male,donoberdi
male,donokeldi
male,donomamad
male,donomurod
male,donoqul
male,donoqurbon
male,donoxo'ja
male,doro
male,dorob
male,dorobek
male,doston
male,dostonbo'l
male,dostonqul
male,dovar
male,dovon
male,dovonmirza
male,dovud
male,dovudqul
male,dovul
male,dovulli
male,doxunda
male,duldulbek
male,dunboy
male,dunyodor
male,durbek
male,durbon
male,durbotir
male,durdiposhsha
male,fayziyazdon
male,fayzqul
male,fayzulhaq
male,fayzulla
male,fayzxon
male,fazil
male,fazli
male,fazliddin
male,fazlihaq
male,fazlirahmon
male,fazlirasul
male,feruz
male,feruzsho
male,fido
male,fidoali
male,fidomuhammad
male,fidoyi
male,fikrat
male,firdavs
male,firdavsiy
male,firuz
male,firuziddin
male,firuzsho
male,firuzxo'ja
male,fitrat
male,foiq
male,foruh
male,fotih
male,fotihali
male,fotihkamol
male,fotiq
male,fozil
male,fozilahmad
male,fozilakbar
male,fozilhaq
male,fozilkaram
male,fozilkarim
male,fozilxo'ja
male,fuad
male,kabir
male,kabirali
male,kabirulla
male,kadxudo
male,kaka
male,kakaberdi
male,kakaeson
male,kakakeldi
male,kakali
male,kakamamat
male,kakamuhammad
male,kakamurod
male,kakaturdi
male,kakish
male,kalim
male,kalimulla
male,kalom
male,kalon
male,kalontar
male,kaltatoy
male,kambaxsh
male,kamkor
male,kamol
male,kamoliddin
male,kamolmirza
male,kamolqul
male,kamolto'ra
male,kamoltoy
male,kamolturdi
male,kamolxo'ja
male,kamon
male,kamtar
male,kan'on
male,kanalboy
male,karam
male,karamali
male,karamxudo
male,karim
male,durdixol
male,durjon
male,durmamat
male,durman
male,durmat
male,durmirza
male,durmuhammad
male,durmurod
male,durnazar
male,durniyoz
male,durpo'lat
male,durposh
male,durustboy
male,durustmuhammad
male,durustqul
male,durxo'ja
male,dushan
male,dushanali
male,dushanboy
male,dushanqul
male,dushanxo'ja
male,duvlon
male,duvlonqul
male,duymat
male,duyshan
male,duyshanmuhammad
male,furqat
male,fuzail
male,fuzayliddin
male,fuzul
male,fuzuliy
male,karimali
male,karimbek
male,karimberdi
male,karimbergan
male,karimcha
male,karimdod
male,karimiddin
male,karimmamat
male,karimmirza
male,karimnafas
male,karimnazar
male,karimniyoz
male,karimqul
male,karimsher
male,karimsho
male,karimulla
male,karimxo'ja
male,karom
male,karomali
male,karomatali
male,karomatulla
male,karomiddin
male,karomsho
male,karomulla
male,karvon
male,karvonmirza
male,kashshofboy
male,kashshofiddin
male,katta
male,kattabek
male,kattamurod
male,kattaqul
male,kattaxo'ja
male,kavkab
male,kaymir
male,kaymirberdi
male,kaymirkeldi
male,kaymirturdi
male,kechboy
male,kechin
male,kechkeldi
male,kechomon
male,keldi
male,na'lboy
male,keldimamat
male,keldimat
male,keldimirza
male,keldimuhammad
male,keldimurod
male,keldinafas
male,keldinazar
male,keldiniyoz
male,keldio'roz
male,keldiqilich
male,keldiqul
male,keldiqurbon
male,keldisafar
male,keldisaid
male,keldixo'ja
male,keldiyor
male,kelginboy
male,kelmuhammad
male,kelsin
male,kelsinqul
male,kelsinxo'ja
male,keltosh
male,kengash
male,kengashmirza
male,kengashqul
male,kengashxo'ja
male,kengboy
male,kenja
male,kenjaali
male,kenjabek
male,kenjaboy
male,kenjam
male,kenjamamat
male,kenjamirza
male,kenjamurod
male,kenjanur
male,kenjapo'lat
male,kenjaqul
male,kenjasori
male,kenjato'ra
male,habi
male,nabi
male,nabiahmad
male,nabib
male,nabibulla
male,nabiddin
male,nabih
male,nabiqo'zi
male,nabiqul
male,nabirahmon
male,nabiriddin
male,nabish
male,nabiulla
male,nabixo'ja
male,nabixon
male,nabiyor
male,nabot
male,nabotali
male,nadim
male,nafas
male,nafasali
male,nafaskeldi
male,nafasmamat
male,nafasmirza
male,nafasmuhammad
male,nafasqul
male,nafig'ulla
male,nag'izboy
male,nahal
male,nahan
male,nahangboy
male,nahor
male,nahriddin
male,naim
male,naimiddin
male,naimjon
male,naimxon
male,najab
male,najabali
male,najabqul
male,kenjatoy
male,kenjaxo'ja
male,ker
male,kerak
male,keray
male,kertak
male,keshboy
male,keskin
male,ketmon
male,ketmonqul
male,kibor
male,kiborali
male,kibormirza
male,kiborqul
male,kiborxo'ja
male,kibriyo
male,kichik
male,kichikmirza
male,kichikqul
male,kichiktoy
male,kichikxo'ja
male,kichikxon
male,kimsan
male,kimsanmirza
male,kimsanqo'zi
male,kimsanqul
male,kimsanxo'ja
male,kimyogar
male,kimyonazar
male,kirmon
male,kirmonqul
male,kirmonxo'ja
male,kiromiddin
male,kiromulla
male,kirshan
male,habib
male,habibiddin
male,habibmirza
male,habibnazar
male,habibqul
male,habibrahmon
male,habibulla
male,habibxo'ja
male,habil
male,had'ya
male,had'yaboy
male,had'yatulla
male,hadi
male,hadis
male,hafiz
male,hafiza
male,hafiziddin
male,hafizulla
male,hakim
male,hakimali
male,hakimberdi
male,hakimboy
male,hakimcha
male,hakimiddin
male,hakimjon
male,hakimmirza
male,hakimnazar
male,hakimniyoz
male,hakimxo'ja
male,hakimxon
male,hakimzoda
male,halicha
male,halim
male,halimberdi
male,halimsher
male,halol
male,halovat
male,halqa
male,edil
male,najdat
male,naji
male,najib
male,najibali
male,najibiddin
male,najibulla
male,najim
male,najimxo'ja
male,najjor
male,najmi
male,najmiddin
male,najmirahmon
male,najmulla
male,najot
male,naki
male,nalboy
male,namat
male,namoz
male,namozali
male,namozqul
male,namozxo'ja
male,nanay
male,naqib
male,naqibjon
male,naqiyulla
male,naqshbek
male,naqshboy
male,naribek
male,narimon
male,narmin
male,narzi
male,narziali
male,narziddin
male,narzipo'lat
male,narziqul
male,narzitosh
male,narzulla
male,nasib
male,nasibali
male,kishi
male,kishvar
male,kishvarmirza
male,kishvarxo'ja
male,kiyikboy
male,kiyikmirza
male,ko'bach
male,ko'chak
male,ko'chali
male,ko'char
male,ko'charali
male,ko'charmirza
male,ko'charqul
male,ko'chartoy
male,ko'chim
male,ko'chimmirza
male,ko'chimmurod
male,ko'chimqul
male,ko'chkeldi
male,ko'chkin
male,ko'chkinqul
male,ko'chkinxo'ja
male,ko'chmirza
male,ko'chmurod
male,ko'chxo'ja
male,ko'g'ay
male,ko'ganak
male,ko'garchin
male,ko'hzod
male,ko'jak
male,ko'jbon
male,ko'kaltosh
male,ko'kan
male,ko'kanmurod
male,ko'kar
male,ko'karsin
male,ko'ki
male,hamdam
male,hamdambo'l
male,hamdamqul
male,hamdamxo'ja
male,hamdo'st
male,hamid
male,hamidali
male,hamiddin
male,hamidqul
male,hamidulla
male,hamidxo'ja
male,hammod
male,hamro
male,hamroqo'zi
male,hamroqul
male,hamrosho
male,hamrotosh
male,hamroxo'ja
male,hamza
male,hamzaali
male,hamzamurod
male,hamzqul
male,hanafiy
male,hanafiya
male,haniya
male,hanjar
male,hanqa
male,haq
male,haqberdi
male,haqboy
male,haqdod
male,haqmirza
male,haqmurod
male,haqnazar
male,haqniyoz
male,egam
male,egamberdi
male,egambergan
male,egammirza
male,egammurod
male,egamnazar
male,egamniyoz
male,egamqul
male,egamshukur
male,egamtoy
male,egamxo'ja
male,egamyor
male,egat
male,egilik
male,egizbek
male,ehson
male,ehsonali
male,ehsonqul
male,ehsontoy
male,ehsonulla
male,ehsonxo'ja
male,ekinboy
male,el
male,elali
male,elaltboy
male,elama
male,elarslon
male,elbegi
male,elbek
male,elberdi
male,elbezar
male,elbo'lsin
male,elbo'ta
male,elbobo
male,elboq
male,elbotir
male,elboy
male,elchi
male,elchibek
male,elchin
male,nasibmirza
male,nasibqul
male,nasibto'ra
male,nasibulla
male,nasibxo'ja
male,nasibxon
male,nasif
male,nasih
male,nasir
male,nason
male,nasri
male,nasriddin
male,nasrulla
male,navbahor
male,navbat
male,navbatkeldi
male,navbatmurod
male,navbatniyoz
male,navbatqul
male,navdor
male,navfal
male,navid
male,navkar
male,navmuhammad
male,navniyoz
male,navoiy
male,navol
male,navot
male,navqiron
male,navqon
male,navro'z
male,navro'zali
male,navro'zbek
male,navro'zberdi
male,navro'zboy
male,navro'zkeldi
male,navro'zmomo
male,navro'zmuhammad
male,navro'zqul
male,ko'kim
male,ko'kimmirza
male,ko'kko'z
male,ko'klam
male,ko'kli
male,ko'kmirza
male,ko'ktemir
male,ko'ktoy
male,ko'lboy
male,ko'lli
male,ko'mak
male,ko'makberdi
male,ko'makboy
male,ko'makkeldi
male,ko'makmurod
male,ko'makxo'ja
male,ko'pal
male,ko'paymirza
male,ko'payqul
male,ko'pbo'lsin
male,ko'pboy
male,ko'pjasar
male,ko'pjon
male,ko'pmirza
male,ko'ppak
male,ko'rik
male,ko'rikmirza
male,ko'rkaboy
male,ko'rkamboy
male,ko'ro'g'li
male,ko'rpa
male,ko'rpaali
male,ko'sa
male,ko'sak
male,ko'samish
male,ko'sanak
male,ko'sanqul
male,ko'shak
male,haqpo'lat
male,haqqul
male,haqturdi
male,haqyor
male,harif
male,haris
male,hasan
male,hasanali
male,hasanmirza
male,hasanniyoz
male,hasanpo'lat
male,hasanqul
male,hasanto'ra
male,hasantosh
male,hasanxo'ja
male,hashmat
male,hasrat
male,hasratqul
male,haybatulla
male,haydar
